query,product,proba
682,103022001,0.6984503
682,103038566,0.9461089
682,103025612,0.94610876
682,103061347,0.99501747
682,103019881,0.99738663
682,103023287,0.2139445
682,103003597,0.16327791
682,103001462,0.7434086
682,103025311,0.13589402
682,103034244,0.2019748
682,103023540,1.75E-06
682,103034568,8.65E-05
682,103029323,0.000142875
682,103065847,0.03079717
682,103030427,0.48267114
682,103033508,0.5339806
682,103020403,0.9735431
682,103018763,0.48342013
682,103016634,0.98966825
682,103043043,0.044312987
682,103062346,0.05634533
682,103005892,0.8764751
682,103050096,0.19075857
682,103025370,0.9945346
682,103004900,0.47330064
682,103063677,0.07131915
683,103029997,0.006269186
683,103063302,9.86E-05
683,103049321,0.078308396
683,103036469,0.8046996
683,103018457,0.8970839
683,103032185,0.003453965
683,103048893,0.9012133
683,103009894,0.57494247
683,103056845,0.95730937
683,103043661,0.16211456
683,103048626,0.000853753
683,103020731,0.014861324
683,103040956,0.007533977
683,103023696,6.85E-05
683,103060315,0.982264
683,103035882,0.9448651
683,103053979,0.4565237
683,103039068,0.004086766
683,103066472,0.000448323
683,103043013,0.010583618
683,103045682,0.001279437
683,103035140,0.000420392
683,103026010,0.00026921
683,103009631,0.000284927
683,103015105,0.003707346
683,103026991,0.9932968
683,103033051,0.000426838
683,103015267,6.53E-05
683,103053554,1.53E-05
683,103012703,0.19815795
684,103031164,0.92496514
684,103035680,0.003759987
684,103056389,0.96513736
684,103031578,0.7966253
684,103039096,0.70663464
684,103021125,0.019628009
684,103054180,3.16E-05
684,103043671,2.95E-06
684,103014537,0.8519471
684,103012239,0.9415945
684,103055517,0.041317284
684,103052092,0.052953847
684,103008780,0.000153507
684,103060927,0.89058596
684,103040090,0.72334015
684,103023372,0.56343246
684,103038475,6.83E-06
684,103004909,0.8388961
684,103058757,0.9911806
684,103021871,0.007948699
684,103000800,0.52545536
684,103043968,0.006065264
684,103049529,0.001820702
684,100756980,0.000859896
684,103036923,0.010723294
684,103057407,6.01E-05
684,103036994,0.9110176
684,103009755,0.005451751
684,103035622,0.000159004
684,103065611,0.85431004
685,103010673,0.99797755
685,103036897,0.9750616
685,103045662,0.99764496
685,103022116,0.9952916
685,103063914,0.9952727
685,103039034,0.9984511
685,103049307,0.989687
685,103015886,0.99159616
685,103063923,0.9082903
685,103057879,0.112910174
685,103062149,0.99626786
685,103040359,0.47602576
685,103051020,0.9909752
685,103024067,0.9655827
685,103009918,0.996479
685,103010222,0.06367834
685,103033253,0.99870384
685,103034797,0.3164661
685,103027327,0.99821186
685,103012244,0.99644995
685,103024016,0.9980116
685,103016009,0.57454383
685,103021952,0.9488974
685,103054052,0.9983308
685,103060616,0.9945802
685,103012549,0.997936
685,103058176,0.92650807
685,103007988,0.99347466
685,103063574,0.9981071
685,103032422,0.9985631
686,103066404,0.27066585
686,103052171,0.44236368
686,103060759,0.93956625
686,103014144,0.9987405
686,103031954,0.000601818
686,103053355,0.9981622
686,103063154,0.9426415
686,103039977,0.997692
686,103048912,0.8703564
686,103041048,0.30967408
686,103021307,0.99698097
686,103044229,0.59191626
686,103037046,0.9977627
686,103041986,0.6190649
686,103027117,4.99E-06
686,103046952,0.013819258
686,103040085,0.99853754
686,103013848,0.91344553
686,103000705,0.006049013
687,103025897,0.005909026
687,103055322,0.000605881
687,103044428,0.02019137
687,103044476,0.2014142
687,103023651,3.45E-05
687,103028280,0.9405958
687,103038903,4.52E-05
687,103052703,0.96164143
687,103048967,0.86568725
687,103036600,1.59E-06
687,103045634,0.6665791
687,103049587,0.925452
687,103061022,0.001112751
687,103014438,0.7410364
687,103055450,0.000482474
687,103048219,0.021687342
687,103005558,0.9974734
687,103061432,0.9987161
687,103029604,6.13E-06
687,103003354,0.9982406
687,103061334,0.07526717
687,103059269,0.97175354
687,103019958,0.9981154
687,103020017,0.006189877
687,103039907,0.002519838
687,103007544,0.88250136
687,103028251,0.9967969
687,103053682,0.99837214
687,103045681,0.000160887
687,103054807,0.000410349
688,103017288,0.9974681
688,103004146,0.025374072
688,103026374,2.41E-06
688,103000084,1.51E-06
688,103022043,0.006547364
688,103063022,1.42E-06
688,103055552,0.000289126
688,103005500,1.94E-06
688,103009084,0.9771703
688,103028747,1.39E-06
688,103047488,0.00102477
688,103032747,1.80E-06
688,103003518,0.97894967
688,103023763,1.90E-06
688,103024852,0.9950841
688,103025255,0.000298529
688,103043359,0.9977723
688,103006457,0.053586833
688,103020695,0.9869802
688,103066463,0.3358815
688,103019484,1.54E-06
688,103058718,2.76E-06
688,103044710,2.26E-06
688,103030746,1.35E-06
688,103052751,0.003109144
688,103033652,0.024032379
688,103051201,0.99878925
688,103030575,0.6846538
688,103053656,1.45E-06
688,103022090,1.55E-06
689,103036605,0.51957774
689,103043840,0.000162114
689,103031589,0.006215599
689,103006249,0.033676326
689,103040344,5.45E-05
689,103046519,0.000406368
689,103001636,0.86779857
689,103015099,0.9960812
689,103062144,7.07E-06
689,103023404,0.68532777
689,103021133,0.99475443
689,103064650,0.1402411
689,103050105,0.9958776
689,103056045,0.000425361
689,103039659,0.000106425
689,103033850,1.83E-05
689,103033343,0.004346468
689,103061030,0.9922978
689,103000427,3.38E-06
689,103066734,1.95E-06
689,103008628,0.14872696
689,103022352,0.48162067
689,103028684,0.99631906
689,103051673,0.98018175
689,103026848,0.23963907
689,103038571,0.3234329
689,103040811,0.000321227
689,103013358,0.14539012
689,103056404,2.40E-06
689,103027484,2.04E-05
690,103063915,0.003330017
690,103000627,0.04350984
690,103038839,0.5169911
690,103033000,1.36E-06
690,103028563,0.006682648
690,103036685,0.041855283
690,103017758,0.99602807
690,100513555,0.95501095
690,103024238,0.000384989
690,103051750,0.9983644
690,103009888,0.97334653
690,103026920,0.002362558
690,103057616,0.4485239
690,103026962,0.8713485
690,101552878,0.3967323
690,103060946,0.000134353
690,103043689,7.75E-05
690,103044419,3.67E-06
690,103052027,0.000121608
690,103006111,0.9950807
690,103019528,0.000380275
690,103013818,0.18957628
690,103034587,0.51480603
690,100243730,0.10578705
690,103036445,2.99E-06
690,103047767,0.9869262
690,103042763,5.43E-06
690,103065229,0.9160483
690,103040258,8.19E-06
690,103047155,9.27E-05
691,103031595,0.9776179
691,103015251,0.9877087
691,103046746,0.92123777
691,103027117,2.42E-06
691,103063736,0.9933288
691,103004888,0.8665968
691,103018532,0.82483643
691,103040607,0.9273164
691,103042406,0.9979296
691,103015929,0.99730563
691,103004137,0.99544734
691,103007248,0.6575454
691,103000398,0.64676875
691,103018136,0.99594754
691,103059364,0.93037564
691,103029227,0.79792094
691,103052645,0.9752863
691,103047247,0.95037913
691,103048901,0.9133626
691,103058380,0.9065741
691,103039272,0.99214524
691,103029644,0.95576435
692,103037470,2.00E-06
692,103044466,0.00465715
692,103047580,2.65E-06
692,103058950,0.99191827
692,103003599,0.9971282
692,103023429,0.008304894
692,103043956,0.002521521
692,103047930,0.000327214
692,103039448,0.7507853
692,103018292,0.17431918
692,103003351,0.9968472
692,103017996,0.004512221
692,103047008,0.000283625
692,103044518,0.000440088
692,103054783,0.99294806
692,103014030,0.10030316
692,103054187,0.0007172
692,103001305,0.008677589
692,103043161,0.000247579
692,103047023,0.040761713
692,103009813,0.007057577
692,103032359,0.017210696
692,103046234,1.83E-06
692,103036020,0.03229009
692,103031181,0.8079766
692,103044324,0.9778455
692,103006930,0.005848475
692,103023643,0.9977003
692,103059908,0.006911521
692,103034118,0.001670062
693,103007755,0.000715613
693,103006266,0.97588634
693,103041197,0.9645729
693,103017153,0.004962903
693,103017744,0.32529274
693,103011876,0.05119558
693,103011335,0.24269041
693,103028499,0.996714
693,103036224,0.957526
693,103027936,0.061683454
693,103046474,0.000510778
693,103030246,0.9871083
693,103011416,0.012038406
693,103015644,0.003141459
693,103053998,0.011611533
693,103008241,0.28715146
693,103039318,0.24991706
693,103029870,0.24269041
693,103062014,0.001038072
693,103065574,0.90903974
693,103017558,0.31903204
693,103041961,3.86E-05
693,103061825,0.000109355
693,103065114,0.13989493
693,103020304,0.047152944
693,103046258,0.45997298
693,103039443,0.99183404
693,103020835,0.310499
693,103046798,0.003790015
693,103006305,0.02811891
694,103035354,0.889721
694,103017996,0.019753912
694,103038697,0.67312616
694,103029731,0.000224402
694,103026517,0.202657
694,103030083,0.91548866
694,103063186,8.56E-05
694,103027556,0.9948507
694,103061886,0.39404726
694,103034838,0.002231307
694,103010005,0.99582326
694,103008256,6.81E-06
694,103044236,0.14398053
694,103042017,0.20928816
694,103032359,0.10553116
694,103046234,0.000156821
694,103006930,0.2798122
694,103034914,0.001525085
694,103056646,0.3053889
694,103036020,0.08142102
694,103047267,0.8933533
694,103034118,0.2870235
694,103020392,0.0026678
694,103030556,0.92840695
694,103036156,0.039828546
694,103054187,0.020147422
694,103039229,0.000134516
694,103034847,0.0616306
694,103054544,0.018119058
694,103024090,0.9847328
696,103015638,0.7077441
696,103016509,0.9223785
696,103047284,0.96874344
696,103020213,0.97866094
696,103007783,0.9544861
696,103037052,0.9062337
696,103051158,0.9905974
696,103004826,0.9970294
696,103040480,0.9337982
696,103022648,0.000840138
696,103027680,0.9987275
696,103055754,0.99786264
696,103020767,0.9302177
696,103001448,0.03097491
696,103032195,0.00032338
696,103046797,0.9985826
696,103043919,0.9712001
696,103036457,0.0483057
696,103001297,0.58783567
696,103013200,0.9985696
696,103063242,0.40894628
696,103049686,0.93592703
696,103012298,1.57E-06
696,103030745,0.000228595
696,103003307,0.9712622
696,103027959,0.9663361
696,103008388,0.98838377
696,103044320,0.9926893
696,103039487,0.8500514
696,103059713,0.95917773
697,103061231,0.006480685
697,103041376,0.033849623
697,103053043,0.000244249
697,103038356,0.9433666
697,103003872,0.008512671
697,103007859,0.92524654
697,103041894,0.030984856
697,103023460,0.002252553
697,103021111,0.93081135
697,103059331,0.18141319
697,103009974,0.7463032
697,103003681,0.947706
697,103043636,0.000429037
697,103061241,0.00200063
697,103012515,0.91749686
697,103065016,0.0001515
697,103063960,0.00060658
697,103035215,0.96209157
697,103023376,0.00016395
697,103004731,0.021020928
697,103035662,0.008207609
697,103032038,0.001862272
697,103012645,0.9257775
697,103030095,0.9142656
697,103051455,0.006029286
697,103049145,0.000699708
697,103039219,0.9528783
697,103001695,0.94216746
697,103019903,0.23082924
697,103004722,0.18619111
698,103028296,0.99849224
698,103064076,0.998615
698,103032010,0.99736845
698,103059445,0.99867344
698,103027652,0.9961909
698,103031982,0.001066251
698,103005184,0.46074226
698,103022018,0.998206
698,103013518,0.000302397
698,103012403,0.9482523
698,103055947,0.9839098
698,103020881,0.94074744
698,103060006,0.90691495
698,103055701,0.99564594
698,103021085,0.74597245
698,103028636,0.99794704
698,103020996,0.9809281
698,103061479,0.99263364
698,103008884,0.9967788
698,103003415,0.95627904
698,103045771,0.9981048
698,103016918,0.98872656
698,103057061,0.9055946
698,103002574,0.9767308
698,103038749,0.97286993
698,103064479,0.9986737
698,103034912,0.99875927
698,103033030,0.99872226
698,103003297,0.9983487
698,103002681,0.99740654
699,103044609,1.77E-06
699,103006475,0.000929073
699,103027754,1.37E-06
699,103062727,0.9985592
699,103053645,2.52E-05
699,103054279,0.9873869
699,103045681,0.000386598
699,103047120,0.006412119
699,103022463,0.000121119
699,103024266,0.9114364
699,103028251,0.9978157
699,103007544,0.7190804
699,103005461,0.000543827
699,103017682,3.38E-06
699,103027456,0.9050853
699,102520008,0.002131957
699,103027845,0.000498041
699,103032292,0.006181095
699,103003525,6.03E-05
699,103019096,0.9981756
699,103047110,0.9946091
699,103017657,0.028607894
699,103004623,0.000273025
699,103010671,1.86E-05
699,103018269,0.0001454
699,103007444,0.000477068
699,103039540,0.99602157
699,103051957,0.001541275
699,103051805,0.32792556
699,103006677,0.000431844
700,103024508,0.9982645
700,103033015,0.99868196
700,103026250,0.99627703
700,103052808,0.99861646
700,103010505,0.026982298
700,103015954,0.9940088
700,103040246,0.2694457
700,103014524,3.81E-05
700,103059261,0.99134564
700,103002771,0.998395
700,103050622,0.9969715
700,103039018,0.99848217
700,103046896,0.9977557
700,103040913,0.000842214
700,103008863,0.99051255
700,102591913,0.997586
700,103040209,0.003464571
700,103024543,0.99823856
700,103024727,0.00036863
700,103062325,0.982872
700,103051170,0.3937229
700,103017843,0.87649924
700,103057472,0.998351
700,103046489,0.9978816
700,103034191,0.99839455
700,103003424,0.008775064
700,103006979,0.9781406
700,103001175,0.99592835
700,103042155,0.9981943
700,103023226,0.9944601
701,103066801,0.91426307
701,103001890,0.001301911
701,100942843,0.000416564
701,103028905,0.99771655
701,103031343,0.006282313
701,103020205,0.42886877
701,103000559,0.7695683
701,103010786,0.18440646
701,103012215,0.001022311
701,103034657,0.9569497
701,103040021,0.67144704
701,103053162,0.031552542
701,103033259,7.76E-05
701,103065258,0.000170449
701,103062432,0.96886104
701,103003844,0.002236965
701,103022125,0.000707653
701,103010162,0.000496304
701,103005300,0.000403147
701,103037311,0.05042031
701,103044116,0.000319929
701,103023516,0.005369244
701,103050050,0.08800297
701,103003347,0.000726932
701,103065874,0.5746852
701,103053134,0.02018914
701,103059268,0.0903072
701,103058272,0.99814785
701,103043524,0.9660116
701,103034253,0.9974395
702,103043488,0.96414155
702,103060038,0.4354151
702,103060778,0.26165095
702,103061956,0.98464286
702,103066267,0.23877253
702,103055931,0.99191535
702,103051126,0.9925404
702,103050336,0.001496874
702,103025353,0.9448761
702,103033138,0.9934742
702,103055647,0.8935992
702,103058633,0.006320127
702,103023842,0.9757888
702,103013966,0.8112738
702,103016725,0.000519743
702,103022581,0.031093262
702,103020576,0.8979363
702,103064155,0.9143808
702,103016085,0.06188788
702,103027872,0.000644224
702,103065216,0.000834268
702,103020206,0.24771918
702,103039687,0.012992283
702,103010770,0.031014808
702,103063992,0.9486138
702,103038640,0.99666494
702,103063538,0.5330367
702,103060469,0.1277765
702,103051381,0.084905766
702,103014772,0.025032263
703,103003450,0.28915724
703,103056476,6.62E-06
703,103003257,0.9962715
703,103002747,0.6768572
703,103010162,0.030320019
703,103052394,0.10801425
703,103006032,0.00657413
703,103031450,0.000227286
703,103004747,5.92E-06
703,103010090,0.088764705
703,103000763,0.9965576
703,103023843,0.02611937
703,103025866,0.025972825
703,103031343,0.76668024
703,103034408,0.075210445
703,103056108,0.9858569
703,103002300,0.009670039
703,103026104,0.000288348
703,103056858,0.010082555
703,103041874,0.9933963
703,103050235,0.005321862
703,103065874,0.020008963
703,101708255,0.03293198
703,103060444,0.001741322
703,103007125,0.051836938
703,103053140,4.27E-06
703,103055910,0.02076351
703,103040069,0.017627867
703,103053134,0.007327598
703,103053156,0.04093989
704,103059328,0.60124975
704,103039873,0.035392195
704,103022473,0.1313451
704,103054440,0.47568575
704,103014597,0.99112415
704,103009195,0.97980154
704,103023480,0.20596232
704,103011905,0.91797805
704,103033962,0.07598907
704,103000457,0.37116194
704,103007897,0.97314703
704,103035755,0.7419469
704,103051350,0.000141436
704,103024014,0.8005038
704,103026907,0.8947422
704,103047128,0.076569885
704,103004168,0.98416466
704,103022285,0.01576529
704,103022858,0.95655394
704,103037499,0.94884384
704,103059339,0.9675317
704,103024490,0.9925904
704,103000831,0.9858058
704,103043664,0.99727815
704,103051819,0.12040904
704,103035465,0.9858862
704,103004531,0.86091036
704,103029769,0.97076494
704,103018332,0.9243964
704,103054791,0.98626596
705,103044306,0.9811152
705,103020169,0.8827882
705,103007285,0.9442477
705,101894647,0.99582577
705,103050292,0.9940103
705,103026535,0.9985464
705,103004569,0.99832565
705,103061356,0.99299014
705,103049572,0.9275714
705,103043418,0.99772364
705,103066152,0.90194917
705,103012742,0.9985662
705,103018911,0.99559814
705,103054128,0.99530363
705,103058572,0.99579656
705,103008524,0.9640527
705,103018889,0.9979849
705,103028475,0.8980059
705,103017256,0.99784184
705,103001834,0.9984149
705,103064284,0.9966748
705,103044758,0.9978243
705,103011264,0.9787081
705,103034377,0.97224236
705,103029307,0.99372596
705,103052238,0.9964893
705,103034407,0.973945
705,103001257,0.9975668
705,103004325,0.6420655
705,103063106,0.9958626
706,103047734,0.7356097
706,103048577,0.9776798
706,101167155,0.9974585
706,103059655,0.99597424
706,103012232,0.99864393
706,103038633,0.04621871
706,103012009,0.98575264
706,103064249,0.98215944
706,103002391,0.80606306
706,103008633,0.99343264
706,103001579,0.9978808
706,103066104,0.99866915
706,103037057,0.87238514
706,103037563,0.00737544
706,103032594,0.99877816
706,103052510,0.9902322
706,103053544,0.9983512
706,103059056,0.992191
706,103024631,0.005322578
706,103044810,0.9947941
706,103007851,0.9986815
706,103024906,0.048624396
706,103050178,0.9530352
706,103047262,0.9986772
706,103042234,0.9973922
706,103022369,0.9986298
706,103032647,0.90199846
706,103000335,0.99589974
706,103032236,0.99879706
706,103033321,0.9986808
707,103044312,0.66767997
707,103012179,0.28389528
707,103031098,0.99684334
707,103053980,0.00660363
707,103002967,0.000218087
707,103050924,0.9472101
707,103041688,0.9330239
707,103031162,0.010936394
707,103003315,0.2361563
707,103051489,0.4137709
707,103059868,0.000355319
707,103036644,0.21920297
707,103017268,0.037512425
707,103065034,0.007046205
707,103037049,0.2699985
707,103031941,0.73498964
707,103010828,0.032866824
707,103025759,0.051790446
707,103034411,0.019274833
707,103066837,0.35875723
707,103051228,0.97197187
707,103018087,2.08E-05
707,103027436,0.7926741
707,103005604,0.06630197
707,103037359,0.005200524
707,103026470,0.000553726
707,103056244,8.47E-05
707,103015719,0.07441062
707,103023285,0.9951206
707,103045724,0.22968267
708,103030955,0.7834368
708,103058368,0.00735332
708,103046430,0.8327367
708,103014182,0.40132794
708,103036469,0.8370378
708,103042294,0.64744157
708,103054243,0.040800877
708,103009427,0.75011307
708,103024252,0.25194094
708,103030563,0.047977984
708,103008364,0.98815244
708,103047166,0.007243513
708,103048993,0.9669909
708,103051786,0.76457435
708,103010340,0.608947
708,103002289,0.9824552
708,103042140,0.55770755
708,103023091,0.60942215
708,103040496,0.9814917
708,103034954,0.4679602
708,103039505,0.957256
708,103026560,0.92522764
708,103052445,0.09541439
708,103035013,0.001572441
708,103029068,0.88267905
708,103066618,0.8080574
708,103021244,0.00853672
708,103036316,0.99202454
708,103052984,0.7372613
708,103011719,0.9168429
709,103034526,0.001933995
709,103038312,0.000473052
709,103059894,7.92E-06
709,103002264,7.95E-06
709,103039474,2.23E-06
709,103004006,0.000395458
709,103056047,0.9320902
709,103040468,2.41E-06
709,103008701,0.00080729
709,103057578,0.000224541
709,103037568,0.76219535
709,103008774,0.000917177
709,103028615,0.7037091
709,103060712,0.00155042
709,103059595,0.000312108
709,103008145,0.001149543
709,103065055,0.96625394
709,103038665,4.43E-06
709,103020115,1.51E-05
709,103009749,0.8987762
709,103052281,1.56E-06
709,103032566,0.001421824
709,103031744,0.094693035
709,103056242,0.9507824
709,103028128,0.92461294
709,103035190,0.87387925
709,103043183,0.000211506
709,103045917,0.001931359
709,103066983,0.85939234
709,103066296,0.9209264
710,103053001,0.67721194
710,103000560,0.00034725
710,103044524,0.003184856
710,103052685,0.4906431
710,103032776,0.000708695
710,103004655,0.45484805
710,103019709,0.038426943
710,103027042,0.018647643
710,103043005,0.9382497
710,103008054,9.95E-06
710,103045106,8.80E-05
710,103052418,0.000405276
710,103055252,3.32E-05
710,103052432,0.00252518
710,103048733,0.000903241
710,103043368,0.5708095
710,103031038,0.94918513
710,103063979,0.001492345
710,103063568,0.011517548
710,103052535,0.965827
710,103028514,0.99852306
710,103059034,0.619327
710,103057656,0.001347973
710,103026420,0.000201062
710,103022622,0.000101209
710,103004161,0.93840903
710,103041578,0.006610524
710,103019621,0.8867527
710,103050233,0.9722386
710,103028129,0.005853148
711,103056299,1.24E-06
711,103019753,1.50E-06
711,103010602,6.37E-06
711,103002425,0.99470055
711,103005265,0.9988939
711,100113596,0.99810624
711,103034205,1.38E-06
711,103032012,0.99886096
711,103004848,0.9946949
711,103022611,0.6132326
711,103021308,0.9943869
711,103035789,1.39E-06
711,103024694,1.28E-06
711,103040375,0.99558336
711,103030821,0.99770665
711,103024499,0.99879766
711,103007087,0.96798706
711,103001653,0.99863786
711,103047154,0.000303618
711,103001360,4.69E-05
711,103002015,0.002460042
711,103007477,0.98429686
711,103057678,0.99805474
711,103009605,0.9938567
711,103066955,9.25E-06
711,103000101,0.00031372
711,103017248,0.90556717
711,103040830,0.036096502
711,103056329,1.34E-06
711,103064595,0.9658676
712,103052394,0.97595394
712,103011465,0.7498245
712,103033259,0.96515757
712,103012582,0.10961555
712,103041772,0.9878806
712,103024376,0.5293853
712,103026104,0.92055136
712,103005350,0.7303684
712,103065258,0.17857058
712,103028213,0.000986304
712,103027403,0.4414749
712,103013207,0.98432493
712,103045183,0.14954624
712,103044023,0.9745778
712,103006897,0.9610236
712,103045901,0.99165463
712,103059268,0.5663275
712,103005459,0.96015483
712,103064787,0.9556611
712,103011775,0.9182266
712,103001220,0.020783318
712,103033856,0.922175
712,103031370,0.9901635
712,103004747,7.22E-05
712,103023516,0.9627692
712,103048717,0.98605156
712,103010162,0.17795037
712,103060444,0.6636509
712,103003347,0.69340444
712,103050050,0.9238399
713,103056797,0.98982567
713,103021091,0.9912663
713,103023996,0.93995374
713,103009066,0.000516629
713,103020299,0.006931065
713,103041937,0.98559695
713,103050734,0.9811546
713,103059443,0.000484433
713,103051215,0.86302835
713,103041198,0.000997895
713,103020731,0.004481063
713,103011273,0.001055627
713,103023399,0.19713855
713,103031037,0.6978593
713,103029032,0.2890537
713,103031376,0.000405824
713,100544434,0.532348
713,103030398,0.8127936
713,103039910,0.60536397
713,103051786,0.70534253
713,103065111,0.00058215
713,103040640,0.17646545
713,103015105,0.017603036
713,103063012,4.61E-06
713,103012669,0.12003187
713,103066188,0.000199192
713,103035072,0.18092963
713,103034211,0.89217436
713,103057567,0.98883957
713,103012703,0.8144079
714,103066820,2.53E-06
714,103012469,0.41215277
714,103035673,0.98763674
714,103049440,0.9870489
714,103039956,0.014700877
714,103011128,0.236212
714,103031224,0.11556519
714,103043497,0.11556519
714,103038641,0.7952873
714,103019419,0.7526596
714,103032105,0.005518522
714,103060543,0.15024628
714,103045647,0.25303176
714,103038033,0.8980949
714,103064520,0.8980949
714,103007537,0.11556519
714,103018898,0.7526596
714,103041614,0.00072045
714,103028285,0.31041512
714,103034779,0.04159822
714,103031820,0.7526596
714,103066211,0.9733411
714,103003335,0.41216213
714,103033249,0.986521
714,103030512,0.41215277
714,103005218,0.98650116
714,103048858,9.00E-06
714,103049779,5.23E-05
714,103035931,0.000367176
714,103006124,0.7526596
715,103064041,3.20E-05
715,103049880,3.09E-06
715,103004955,5.38E-06
715,103058724,0.000285439
715,103040873,0.000280462
715,103010289,0.9923269
715,103055998,0.98624575
715,103013608,0.000135109
715,103024721,0.9664324
715,103013746,0.25547957
715,103066160,0.000680123
715,103059521,0.9499818
715,103055067,1.14E-05
715,103066343,0.000320764
715,103055903,7.88E-06
715,103014724,0.015589582
715,103027789,0.000300768
715,103008383,5.73E-06
715,103066820,0.000128086
715,103053832,2.23E-05
715,103052074,1.68E-06
715,103054801,0.9418012
715,103041599,0.9923269
715,103057209,1.91E-06
715,103023982,0.9852983
715,103016661,0.97230107
715,103002292,0.039205533
715,103035915,0.31544006
715,103023374,2.53E-06
715,103001776,6.16E-05
716,103009846,0.9827571
716,103044798,0.035102554
716,103004573,1.33E-06
716,103004955,1.53E-06
716,103060847,0.000281571
716,103003335,0.031737536
716,103053699,2.90E-05
716,103060543,0.000376987
716,103037228,1.55E-06
716,103063421,1.48E-06
716,103031401,2.68E-06
716,103015759,0.99192303
716,103063128,1.49E-06
716,103050962,0.000179693
716,103000708,5.55E-06
716,103013989,0.9604419
716,103054503,0.99666756
716,103041614,4.03E-06
716,103047779,3.32E-05
716,103055018,1.41E-06
716,103059249,1.39E-06
716,103037819,0.9934696
716,103035463,3.58E-06
716,103038033,0.46859345
716,103032374,0.95504934
716,103002316,0.00045825
716,103052102,1.89E-06
716,103001207,5.89E-06
716,103030512,0.031736404
716,103002214,1.51E-06
717,103058734,0.23848325
717,103032087,0.9418661
717,103044515,0.7614566
717,103053375,0.95877916
717,103036232,0.974194
717,103015693,0.9192809
717,103048259,0.9614746
717,103038857,0.9782744
717,103037374,0.9950996
717,103002663,0.000660357
717,103051991,0.89942694
717,103044504,0.006608896
717,103025093,0.88896555
717,103035040,0.33073252
717,103031895,0.99179244
717,103041164,0.020748572
717,103033187,0.001418882
717,103019109,0.9960704
717,103012992,0.6018917
717,103043739,0.993262
717,103036295,1.42E-06
717,103044502,0.59916353
717,103010907,0.98786575
717,103000370,0.9978688
717,103002471,0.066043966
717,103028934,0.74611515
717,103042691,0.9972807
717,103021537,0.000730481
717,103004260,0.07600969
717,103024187,0.98786575
718,103008253,0.95448273
718,103027117,0.000175755
718,103049102,0.99587554
718,103008494,0.20058627
718,103034399,0.77523917
718,103008225,0.99567103
718,103046823,0.98344284
718,103001366,0.9954841
718,103044654,0.9942578
718,103048067,0.9954841
718,103032753,0.9724653
718,103050358,0.99021626
719,103036723,0.27277476
719,103058976,0.000139762
719,103020103,0.99601895
719,103014034,0.16462864
719,103028002,0.10734496
719,103026106,0.66948575
719,103040622,0.03235882
719,103066133,0.004412371
719,103015593,0.23182377
719,103063788,0.9739735
719,103017517,0.87385356
719,103057174,0.6821531
719,103049727,0.99483067
719,103039335,0.15989226
719,100286227,0.07571198
719,103005832,0.99785113
719,103013273,0.0895788
719,103003973,0.35029903
719,103036787,0.9151495
719,103051608,0.8821026
719,103056257,0.9899907
719,103011726,0.8250468
719,103058183,0.9979779
719,103007452,0.98389304
719,103041263,0.9890314
719,103009671,0.9978188
719,103028063,0.21444632
719,103059737,0.23613104
719,103009253,0.9979954
719,103024776,1.56E-06
720,103002363,0.99834824
720,103029741,0.9968161
720,103044452,0.004823702
720,103066270,0.99657416
720,103039166,0.93844104
720,103016080,0.9948479
720,103053810,0.9981085
720,103052556,0.9988477
720,103003301,0.99834466
720,103036546,0.99843556
720,103006015,0.9967824
720,103011484,0.9974154
720,103056480,0.000182515
720,103029871,0.9460095
720,103042248,0.993898
720,103060464,0.9974752
720,103051527,0.9987546
720,103020769,0.99875927
720,103019089,0.9960083
720,103033782,0.9977489
720,103016565,0.9982097
720,103035408,0.9987834
720,103058371,0.98581207
720,103053786,0.99038064
720,103055342,0.99841297
720,103055083,0.9700861
720,103038292,0.9977743
720,103022237,0.99843997
720,103039865,0.9848734
720,103002525,3.16E-05
721,103043434,0.94372743
721,103049165,0.93562543
721,103026628,0.96778107
721,103040494,0.09314737
721,103055260,0.6805209
721,103014215,0.82312834
721,103039229,0.85298574
721,103041335,0.000358354
721,103057959,0.94548345
721,103063070,0.02953115
721,103034212,0.000127882
721,103035086,0.5143977
721,103036156,0.93941754
721,103030762,0.7002691
721,103009813,0.69928336
721,103011344,0.97578806
721,103049051,0.6738207
721,103024090,0.9529921
721,103026290,0.6955068
721,103032359,0.88599426
721,103044083,0.9017859
721,103003936,0.36492455
721,103006930,0.61703956
721,103038050,0.7457882
721,103021666,0.15423071
721,103018967,0.10990162
721,103028863,0.60382515
721,103025681,0.03226142
721,103041886,0.94928014
721,103037470,2.85E-06
722,103032359,0.08009054
722,103046234,0.14817676
722,103035563,0.44688287
722,103047023,0.8642822
722,103034118,0.92426676
722,103038697,0.9293288
722,103055598,0.9124429
722,103017996,0.8068757
722,103054187,0.8772023
722,103016765,0.10285749
722,103010179,0.9792813
722,103047045,0.792694
722,103014030,0.9589207
722,103019953,0.8554435
722,103033407,0.9417911
722,103029329,0.59625655
722,103051446,0.83300585
722,103039229,0.038070366
722,103021966,0.7264625
722,103034838,0.42396796
722,103057304,0.61360854
722,103034035,0.98505014
722,103000103,0.002901598
722,103051282,0.9420588
722,103000822,0.31071654
722,103024090,0.9710387
722,103027579,0.89767486
722,103009813,0.5778511
722,103036156,0.7026021
